,Unnamed: 0,Note Name,Frequency,Times,Cents
152,152,C4,257.130994683474,1.7647165532879818,-30
153,153,C4,257.130994683474,1.7763265306122449,-30
154,154,C4,257.130994683474,1.787936507936508,-30
155,155,C4,257.130994683474,1.799546485260771,-30
156,156,C4,257.130994683474,1.811156462585034,-30
157,157,C4,257.130994683474,1.822766439909297,-30
158,158,C4,257.130994683474,1.83437641723356,-30
159,159,C4,257.130994683474,1.8459863945578232,-30
160,160,C4,257.130994683474,1.8575963718820865,-30
161,161,C4,257.130994683474,1.869206349206349,-30
162,162,C4,257.130994683474,1.880816326530612,-30
163,163,C4,257.130994683474,1.8924263038548752,-30
164,164,C4,257.130994683474,1.9040362811791385,-30
165,165,C4,257.130994683474,1.915646258503401,-30
166,166,C4,257.130994683474,1.9272562358276644,-30
167,167,C4,257.130994683474,1.9388662131519276,-30
168,168,C4,257.130994683474,1.9504761904761905,-30
169,169,C4,257.130994683474,1.9620861678004533,-30
170,170,C4,257.130994683474,1.9736961451247168,-30
171,171,C4,258.620539382394,1.98530612244898,-20
172,172,C4,258.620539382394,1.9969160997732427,-20
173,173,C4,257.130994683474,2.008526077097505,-30
174,174,C4,257.130994683474,2.020136054421769,-30
175,175,C4,257.130994683474,2.031746031746032,-30
176,176,C4,257.130994683474,2.043356009070295,-30
177,177,C4,257.130994683474,2.0549659863945577,-30
178,178,C4,257.130994683474,2.066575963718821,-30
179,179,C4,257.130994683474,2.078185941043084,-30
180,180,C4,257.130994683474,2.089795918367347,-30
181,181,C4,257.130994683474,2.10140589569161,-30
182,182,C4,258.620539382394,2.113015873015873,-20
183,183,C4,258.620539382394,2.124625850340136,-20
184,184,C4,258.620539382394,2.136235827664399,-20
185,185,C4,258.620539382394,2.147845804988662,-20
186,186,C4,257.130994683474,2.159455782312925,-30
187,187,C4,257.130994683474,2.1710657596371883,-30
188,188,C4,255.65002913072476,2.182675736961451,-40
189,189,C4,255.65002913072476,2.1942857142857144,-40
190,190,C4,257.130994683474,2.205895691609977,-30
191,191,C4,258.620539382394,2.2175056689342405,-20
192,192,C4,258.620539382394,2.229115646258504,-20
193,193,C4,258.620539382394,2.2407256235827666,-20
194,194,C4,258.620539382394,2.252335600907029,-20
195,195,C4,258.620539382394,2.2639455782312927,-20
196,196,C4,258.620539382394,2.275555555555556,-20
197,197,C4,258.620539382394,2.2871655328798184,-20
198,198,C4,258.620539382394,2.2987755102040817,-20
199,199,C4,258.620539382394,2.3103854875283445,-20
200,200,C4,258.620539382394,2.321995464852608,-20
201,201,C4,258.620539382394,2.3336054421768706,-20
202,202,C4,258.620539382394,2.345215419501134,-20
203,203,C4,258.620539382394,2.3568253968253967,-20
204,204,C4,258.620539382394,2.36843537414966,-20
205,205,C4,258.620539382394,2.380045351473923,-20
206,206,C4,258.620539382394,2.391655328798186,-20
207,207,C4,258.620539382394,2.403265306122449,-20
208,208,C4,258.620539382394,2.414875283446712,-20
209,209,C4,258.620539382394,2.426485260770975,-20
210,210,C4,258.620539382394,2.4380952380952383,-20
211,211,C4,258.620539382394,2.449705215419501,-20
212,212,C4,258.620539382394,2.461315192743764,-20
213,213,C4,258.620539382394,2.4729251700680277,-20
214,214,C4,258.620539382394,2.48453514739229,-20
215,215,C4,258.620539382394,2.4961451247165534,-20
216,216,C4,258.620539382394,2.507755102040816,-20
217,217,C4,258.620539382394,2.5193650793650795,-20
218,218,C4,258.620539382394,2.5309750566893423,-20
219,219,C4,258.620539382394,2.5425850340136056,-20
220,220,C4,258.620539382394,2.5541950113378684,-20
221,221,C4,258.620539382394,2.565804988662132,-20
222,222,C4,258.620539382394,2.5774149659863945,-20
223,223,C4,258.620539382394,2.589024943310658,-20
224,224,C4,258.620539382394,2.6006349206349206,-20
225,225,C4,258.620539382394,2.6122448979591835,-20
226,226,C4,258.620539382394,2.6238548752834467,-20
227,227,C4,258.620539382394,2.6354648526077096,-20
228,228,C4,258.620539382394,2.647074829931973,-20
229,229,C4,258.620539382394,2.658684807256236,-20
230,230,C4,258.620539382394,2.670294784580499,-20
231,231,C4,258.620539382394,2.681904761904762,-20
232,232,C4,258.620539382394,2.693514739229025,-20
233,233,C4,258.620539382394,2.705124716553288,-20
234,234,C4,258.620539382394,2.716734693877551,-20
235,235,C4,258.620539382394,2.728344671201814,-20
236,236,C4,258.620539382394,2.7399546485260773,-20
237,237,C4,258.620539382394,2.75156462585034,-20
238,238,C4,258.620539382394,2.7631746031746034,-20
239,239,C4,258.620539382394,2.7747845804988662,-20
240,240,C4,258.620539382394,2.786394557823129,-20
241,241,C4,258.620539382394,2.7980045351473923,-20
242,242,C4,258.620539382394,2.809614512471655,-20
243,243,C4,258.620539382394,2.8212244897959184,-20
244,244,C4,258.620539382394,2.8328344671201813,-20
245,245,C4,258.620539382394,2.844444444444445,-20
246,246,C4,258.620539382394,2.8560544217687074,-20
247,247,C4,257.130994683474,2.8676643990929707,-30
248,248,C4,257.130994683474,2.879274376417233,-30
249,249,C4,258.620539382394,2.8908843537414968,-20
250,250,C4,255.65002913072476,2.90249433106576,-40
251,251,C4,255.65002913072476,2.914104308390023,-40
252,252,C4,266.1986996282444,2.9257142857142857,30
253,253,C4,267.74077300753,2.9373242630385485,40
254,254,C#4,275.5861764973082,2.948934240362812,-10
255,255,rest,0.0,2.9605442176870747,0
256,256,rest,0.0,2.972154195011338,0
257,257,rest,0.0,2.9837641723356008,0
258,258,rest,0.0,2.995374149659864,0
259,259,rest,0.0,3.006984126984127,0
260,260,G4,387.4929843823054,3.01859410430839,-20
261,261,G4,387.4929843823054,3.030204081632653,-20
262,262,G4,387.4929843823054,3.0418140589569163,-20
263,263,G4,387.4929843823054,3.053424036281179,-20
264,264,G4,387.4929843823054,3.0650340136054424,-20
265,265,G4,387.4929843823054,3.076643990929705,-20
266,266,G4,389.7377084050388,3.0882539682539685,-10
267,267,G4,389.7377084050388,3.0998639455782317,-10
268,268,G4,389.7377084050388,3.111473922902494,-10
269,269,G4,389.7377084050388,3.1230839002267574,-10
270,270,G4,389.7377084050388,3.13469387755102,-10
271,271,G4,387.4929843823054,3.1463038548752835,-20
272,272,G4,387.4929843823054,3.1579138321995464,-20
273,273,G4,387.4929843823054,3.1695238095238096,-20
274,274,G4,387.4929843823054,3.1811337868480725,-20
275,275,G4,387.4929843823054,3.192743764172336,-20
276,276,G4,387.4929843823054,3.2043537414965986,-20
277,277,G4,387.4929843823054,3.215963718820862,-20
278,278,G4,387.4929843823054,3.2275736961451247,-20
279,279,G4,387.4929843823054,3.239183673469388,-20
280,280,G4,387.4929843823054,3.250793650793651,-20
281,281,G4,387.4929843823054,3.2624036281179136,-20
282,282,G4,387.4929843823054,3.274013605442177,-20
283,283,G4,387.4929843823054,3.28562358276644,-20
284,284,G4,387.4929843823054,3.297233560090703,-20
285,285,G4,387.4929843823054,3.308843537414966,-20
286,286,G4,387.4929843823054,3.320453514739229,-20
287,287,G4,387.4929843823054,3.332063492063492,-20
288,288,G4,387.4929843823054,3.3436734693877552,-20
289,289,G4,387.4929843823054,3.355283446712018,-20
290,290,G4,387.4929843823054,3.3668934240362813,-20
291,291,G4,387.4929843823054,3.378503401360544,-20
292,292,G4,387.4929843823054,3.3901133786848074,-20
293,293,G4,387.4929843823054,3.4017233560090703,-20
294,294,G4,387.4929843823054,3.4133333333333336,-20
295,295,G4,387.4929843823054,3.4249433106575964,-20
296,296,G4,387.4929843823054,3.436553287981859,-20
297,297,G4,387.4929843823054,3.4481632653061225,-20
298,298,G4,387.4929843823054,3.4597732426303853,-20
299,299,G4,387.4929843823054,3.4713832199546486,-20
300,300,G4,387.4929843823054,3.4829931972789114,-20
301,301,G4,389.7377084050388,3.4946031746031747,-10
302,302,G4,389.7377084050388,3.506213151927437,-10
303,303,G4,389.7377084050388,3.517823129251701,-10
304,304,G4,389.7377084050388,3.529433106575964,-10
305,305,G4,389.7377084050388,3.541043083900227,-10
306,306,G4,389.7377084050388,3.5526530612244898,-10
307,307,G4,389.7377084050388,3.564263038548753,-10
308,308,G4,389.7377084050388,3.575873015873016,-10
309,309,G4,387.4929843823054,3.5874829931972787,-20
310,310,G4,387.4929843823054,3.599092970521542,-20
311,311,G4,385.2611890185895,3.610702947845805,-30
312,312,G4,385.2611890185895,3.622312925170068,-30
313,313,G4,387.4929843823054,3.633922902494331,-20
314,314,G4,389.7377084050388,3.645532879818594,-10
315,315,G4,389.7377084050388,3.657142857142857,-10
316,316,G4,389.7377084050388,3.66875283446712,-10
317,317,G4,389.7377084050388,3.680362811791383,-10
318,318,G4,389.7377084050388,3.6919727891156464,-10
319,319,G4,389.7377084050388,3.703582766439909,-10
320,320,G4,389.7377084050388,3.715192743764173,-10
321,321,G4,389.7377084050388,3.7268027210884354,-10
322,322,G4,389.7377084050388,3.738412698412698,-10
323,323,G4,389.7377084050388,3.7500226757369615,-10
324,324,G4,389.7377084050388,3.761632653061224,-10
325,325,G4,389.7377084050388,3.773242630385488,-10
326,326,G4,389.7377084050388,3.7848526077097504,-10
327,327,G4,389.7377084050388,3.7964625850340137,-10
328,328,G4,389.7377084050388,3.808072562358277,-10
329,329,G4,389.7377084050388,3.81968253968254,-10
330,330,G4,389.7377084050388,3.831292517006802,-10
331,331,G4,389.7377084050388,3.842902494331066,-10
332,332,G4,389.7377084050388,3.8545124716553287,-10
333,333,G4,389.7377084050388,3.866122448979592,-10
334,334,G4,389.7377084050388,3.877732426303855,-10
335,335,G4,389.7377084050388,3.889342403628118,-10
336,336,G4,389.7377084050388,3.900952380952381,-10
337,337,G4,389.7377084050388,3.912562358276644,-10
338,338,G4,389.7377084050388,3.924172335600907,-10
339,339,G4,389.7377084050388,3.93578231292517,-10
340,340,G4,389.7377084050388,3.947392290249433,-10
341,341,G4,389.7377084050388,3.959002267573696,-10
342,342,G4,389.7377084050388,3.9706122448979593,-10
343,343,G4,389.7377084050388,3.982222222222222,-10
344,344,G4,389.7377084050388,3.993832199546485,-10
345,345,G4,389.7377084050388,4.005442176870749,-10
346,346,G4,389.7377084050388,4.017052154195011,-10
347,347,G4,389.7377084050388,4.028662131519274,-10
348,348,G4,389.7377084050388,4.040272108843538,-10
349,349,G4,389.7377084050388,4.051882086167801,-10
350,350,G4,389.7377084050388,4.063492063492063,-10
351,351,G4,389.7377084050388,4.075102040816327,-10
352,352,G4,389.7377084050388,4.08671201814059,-10
353,353,G4,389.7377084050388,4.098321995464852,-10
354,354,G4,389.7377084050388,4.109931972789116,-10
355,355,G4,389.7377084050388,4.121541950113379,-10
356,356,G4,389.7377084050388,4.133151927437642,-10
357,357,G4,389.7377084050388,4.144761904761904,-10
358,358,G4,387.4929843823054,4.156371882086168,-20
359,359,G4,387.4929843823054,4.167981859410431,-20
360,360,G4,387.4929843823054,4.179591836734694,-20
361,361,G4,389.7377084050388,4.191201814058957,-10
362,362,G4,389.7377084050388,4.20281179138322,-10
363,363,G4,389.7377084050388,4.214421768707483,-10
364,364,G4,389.7377084050388,4.2260317460317465,-10
365,365,G4,389.7377084050388,4.237641723356009,-10
366,366,G4,389.7377084050388,4.249251700680272,-10
367,367,G4,389.7377084050388,4.260861678004535,-10
368,368,G#4,425.0119847269321,4.272471655328798,40
369,369,A4,432.4410633599105,4.284081632653061,-30
370,370,A4,434.9461689552743,4.295691609977324,-20
371,371,A4,437.46578647972086,4.307301587301588,-10
372,372,A4,437.46578647972086,4.31891156462585,-10
373,373,A4,440.0,4.330521541950113,0
374,374,A4,440.0,4.342131519274377,0
375,375,A4,440.0,4.35374149659864,0
376,376,A4,440.0,4.365351473922902,0
377,377,A4,440.0,4.3769614512471655,0
378,378,A4,440.0,4.388571428571429,0
379,379,A4,437.46578647972086,4.400181405895691,-10
380,380,A4,437.46578647972086,4.4117913832199545,-10
381,381,A4,437.46578647972086,4.423401360544218,-10
382,382,A4,437.46578647972086,4.435011337868481,-10
383,383,A4,437.46578647972086,4.446621315192743,-10
384,384,A4,437.46578647972086,4.458231292517007,-10
385,385,A4,437.46578647972086,4.46984126984127,-10
386,386,A4,437.46578647972086,4.481451247165533,-10
387,387,A4,437.46578647972086,4.493061224489796,-10
388,388,A4,437.46578647972086,4.504671201814059,-10
389,389,A4,437.46578647972086,4.516281179138322,-10
390,390,A4,437.46578647972086,4.527891156462585,-10
391,391,A4,437.46578647972086,4.539501133786848,-10
392,392,A4,437.46578647972086,4.551111111111111,-10
393,393,A4,437.46578647972086,4.562721088435374,-10
394,394,A4,437.46578647972086,4.574331065759637,-10
395,395,A4,437.46578647972086,4.5859410430839,-10
396,396,A4,437.46578647972086,4.597551020408163,-10
397,397,A4,437.46578647972086,4.609160997732427,-10
398,398,A4,437.46578647972086,4.620770975056689,-10
399,399,A4,437.46578647972086,4.632380952380952,-10
400,400,A4,437.46578647972086,4.643990929705216,-10
401,401,A4,437.46578647972086,4.655600907029479,-10
402,402,A4,440.0,4.667210884353741,0
403,403,A4,440.0,4.6788208616780045,0
404,404,A4,440.0,4.690430839002268,0
405,405,A4,440.0,4.702040816326531,0
406,406,A4,440.0,4.713650793650793,0
407,407,A4,440.0,4.725260770975057,0
408,408,A4,440.0,4.73687074829932,0
409,409,A4,440.0,4.748480725623582,0
410,410,A4,440.0,4.760090702947846,0
411,411,A4,440.0,4.771700680272109,0
412,412,A4,440.0,4.783310657596372,0
413,413,A4,440.0,4.794920634920635,0
414,414,A4,440.0,4.806530612244898,0
415,415,A4,440.0,4.818140589569161,0
416,416,A4,440.0,4.829750566893424,0
417,417,A4,440.0,4.841360544217687,0
418,418,A4,440.0,4.85297052154195,0
419,419,A4,440.0,4.864580498866213,0
420,420,A4,440.0,4.876190476190477,0
421,421,A4,440.0,4.887800453514739,0
422,422,A4,440.0,4.899410430839002,0
423,423,A4,440.0,4.911020408163266,0
424,424,A4,440.0,4.922630385487528,0
425,425,A4,437.46578647972086,4.934240362811791,-10
426,426,A4,437.46578647972086,4.945850340136055,-10
427,427,A4,437.46578647972086,4.957460317460318,-10
428,428,A4,440.0,4.96907029478458,0
429,429,A4,440.0,4.980680272108844,0
430,430,A4,440.0,4.992290249433107,0
431,431,A4,440.0,5.00390022675737,0
432,432,A4,440.0,5.015510204081632,0
433,433,A4,440.0,5.027120181405896,0
434,434,A4,440.0,5.038730158730159,0
435,435,A4,440.0,5.050340136054421,0
436,436,A4,440.0,5.061950113378685,0
437,437,A4,440.0,5.073560090702948,0
438,438,A4,440.0,5.085170068027211,0
439,439,A4,440.0,5.0967800453514736,0
440,440,A4,440.0,5.108390022675737,0
441,441,A4,440.0,5.12,0
442,442,A4,440.0,5.131609977324263,0
443,443,A4,440.0,5.143219954648526,0
444,444,A4,440.0,5.154829931972789,0
445,445,A4,440.0,5.166439909297052,0
446,446,A4,440.0,5.178049886621316,0
447,447,A4,440.0,5.189659863945578,0
448,448,A4,440.0,5.201269841269841,0
449,449,A4,440.0,5.2128798185941045,0
450,450,A4,440.0,5.224489795918367,0
451,451,A4,440.0,5.23609977324263,0
452,452,A4,440.0,5.2477097505668935,0
453,453,A4,440.0,5.259319727891157,0
454,454,A4,440.0,5.270929705215419,0
455,455,A4,440.0,5.282539682539682,0
456,456,A4,440.0,5.294149659863946,0
457,457,A4,440.0,5.305759637188209,0
458,458,A4,440.0,5.317369614512471,0
459,459,A4,440.0,5.328979591836735,0
460,460,A4,440.0,5.340589569160998,0
461,461,A4,440.0,5.352199546485261,0
462,462,A4,440.0,5.363809523809524,0
463,463,A4,440.0,5.375419501133787,0
464,464,A4,440.0,5.38702947845805,0
465,465,A4,440.0,5.3986394557823125,0
466,466,A4,440.0,5.410249433106576,0
467,467,A4,440.0,5.421859410430839,0
468,468,A4,440.0,5.433469387755102,0
469,469,A4,440.0,5.445079365079365,0
470,470,A4,440.0,5.456689342403628,0
471,471,A4,440.0,5.468299319727891,0
472,472,A4,440.0,5.479909297052155,0
473,473,A4,440.0,5.491519274376417,0
474,474,A4,440.0,5.50312925170068,0
475,475,A4,440.0,5.514739229024944,0
476,476,A4,440.0,5.526349206349207,0
477,477,A4,440.0,5.537959183673469,0
478,478,A4,440.0,5.5495691609977325,0
479,479,A4,440.0,5.561179138321996,0
480,480,A4,437.46578647972086,5.572789115646258,-10
481,481,A4,437.46578647972086,5.584399092970521,-10
482,482,A4,437.46578647972086,5.596009070294785,-10
483,483,A4,434.9461689552743,5.607619047619048,-20
484,484,A4,434.9461689552743,5.61922902494331,-20
485,485,A4,429.9503861110682,5.630839002267574,-40
486,486,G4,389.7377084050388,5.642448979591837,-10
487,487,G4,387.4929843823054,5.6540589569161,-20
488,488,G4,387.4929843823054,5.6656689342403626,-20
489,489,G4,387.4929843823054,5.677278911564626,-20
490,490,G4,387.4929843823054,5.688888888888889,-20
491,491,G4,387.4929843823054,5.700498866213152,-20
492,492,G4,387.4929843823054,5.712108843537415,-20
493,493,G4,387.4929843823054,5.723718820861678,-20
494,494,G4,387.4929843823054,5.735328798185941,-20
495,495,G4,387.4929843823054,5.746938775510204,-20
496,496,G4,387.4929843823054,5.758548752834467,-20
497,497,G4,387.4929843823054,5.77015873015873,-20
498,498,G4,387.4929843823054,5.7817687074829935,-20
499,499,G4,387.4929843823054,5.793378684807256,-20
500,500,G4,387.4929843823054,5.804988662131519,-20
501,501,G4,387.4929843823054,5.816598639455783,-20
502,502,G4,387.4929843823054,5.828208616780046,-20
503,503,G4,387.4929843823054,5.839818594104308,-20
504,504,G4,387.4929843823054,5.851428571428571,-20
505,505,G4,387.4929843823054,5.863038548752835,-20
506,506,G4,387.4929843823054,5.874648526077097,-20
507,507,G4,387.4929843823054,5.88625850340136,-20
508,508,G4,387.4929843823054,5.897868480725624,-20
509,509,G4,387.4929843823054,5.909478458049887,-20
510,510,G4,387.4929843823054,5.921088435374149,-20
511,511,G4,387.4929843823054,5.932698412698413,-20
512,512,G4,387.4929843823054,5.944308390022676,-20
513,513,G4,389.7377084050388,5.955918367346939,-10
514,514,G4,387.4929843823054,5.9675283446712015,-20
515,515,G4,389.7377084050388,5.979138321995465,-10
516,516,G4,389.7377084050388,5.990748299319728,-10
517,517,G4,387.4929843823054,6.002358276643991,-20
518,518,G4,389.7377084050388,6.013968253968254,-10
519,519,G4,389.7377084050388,6.025578231292517,-10
520,520,G4,389.7377084050388,6.03718820861678,-10
521,521,G4,389.7377084050388,6.048798185941043,-10
522,522,G4,389.7377084050388,6.060408163265306,-10
523,523,G4,389.7377084050388,6.072018140589569,-10
524,524,G4,389.7377084050388,6.0836281179138325,-10
525,525,G4,389.7377084050388,6.095238095238095,-10
526,526,G4,389.7377084050388,6.106848072562358,-10
527,527,G4,389.7377084050388,6.1184580498866215,-10
528,528,G4,389.7377084050388,6.130068027210885,-10
529,529,G4,389.7377084050388,6.141678004535147,-10
530,530,G4,389.7377084050388,6.15328798185941,-10
531,531,G4,389.7377084050388,6.164897959183674,-10
532,532,G4,389.7377084050388,6.176507936507937,-10
533,533,G4,389.7377084050388,6.188117913832199,-10
534,534,G4,389.7377084050388,6.199727891156463,-10
535,535,G4,389.7377084050388,6.211337868480726,-10
536,536,G4,389.7377084050388,6.222947845804988,-10
537,537,G4,389.7377084050388,6.234557823129252,-10
538,538,G4,389.7377084050388,6.246167800453515,-10
539,539,G4,389.7377084050388,6.257777777777778,-10
540,540,G4,389.7377084050388,6.2693877551020405,-10
541,541,G4,389.7377084050388,6.280997732426304,-10
542,542,G4,389.7377084050388,6.292607709750567,-10
543,543,G4,389.7377084050388,6.30421768707483,-10
544,544,G4,389.7377084050388,6.315827664399093,-10
545,545,G4,389.7377084050388,6.327437641723356,-10
546,546,G4,389.7377084050388,6.339047619047619,-10
547,547,G4,389.7377084050388,6.350657596371882,-10
548,548,G4,389.7377084050388,6.362267573696145,-10
549,549,G4,389.7377084050388,6.373877551020408,-10
550,550,G4,389.7377084050388,6.385487528344672,-10
551,551,G4,389.7377084050388,6.397097505668934,-10
552,552,G4,389.7377084050388,6.408707482993197,-10
553,553,G4,389.7377084050388,6.42031746031746,-10
554,554,G4,389.7377084050388,6.431927437641724,-10
555,555,G4,389.7377084050388,6.443537414965986,-10
556,556,G4,389.7377084050388,6.455147392290249,-10
557,557,G4,389.7377084050388,6.466757369614513,-10
558,558,G4,389.7377084050388,6.478367346938776,-10
559,559,G4,389.7377084050388,6.489977324263038,-10
560,560,G4,389.7377084050388,6.501587301587302,-10
561,561,G4,389.7377084050388,6.513197278911565,-10
562,562,G4,389.7377084050388,6.524807256235827,-10
563,563,G4,389.7377084050388,6.5364172335600905,-10
564,564,G4,389.7377084050388,6.548027210884354,-10
565,565,G4,389.7377084050388,6.559637188208617,-10
566,566,G4,389.7377084050388,6.57124716553288,-10
567,567,G4,389.7377084050388,6.582857142857143,-10
568,568,G4,389.7377084050388,6.594467120181406,-10
569,569,G4,389.7377084050388,6.606077097505669,-10
570,570,G4,389.7377084050388,6.617687074829932,-10
571,571,G4,389.7377084050388,6.629297052154195,-10
572,572,G4,389.7377084050388,6.640907029478458,-10
